,valid_miles,transport_type,weight,pickup_date,origin_kma,destination_kma,predicted_rate,predicted_rate_2
4098,400.4402,GJROY,23325.0,2022-10-09 20:42:00,WMWKO,NUTZC,6.62354911721704,6.62354911721704
4099,142.18,MKPFX,23800.0,2022-10-09 20:42:00,QGHCU,OQOLJ,9.65049507813651,9.65049507813651
4100,162.116,MKPFX,25010.3,2022-10-09 20:42:00,FPZNC,NTODX,5.360550644566894,5.360550644566894
4101,70.09,MKPFX,24731.0,2022-10-09 20:42:00,OQOLJ,QUERU,9.11904088098113,9.11904088098113
4102,65.462,MKPFX,12363.9,2022-10-09 20:42:00,JESUD,NTODX,8.616134739013122,8.616134739013122
4103,487.322,MKPFX,39950.0,2022-10-09 20:42:00,DUXGP,UKOGN,4.7600456265049145,4.5179
4104,78.8743,MKPFX,41462.4,2022-10-09 21:12:00,FPZNC,FPZNC,8.672528116326248,7.5933
4105,161.849,MKPFX,14573.6,2022-10-09 21:42:00,GFKMC,NTODX,5.597134482237226,5.497
4106,668.348,GJROY,27885.0,2022-10-09 21:42:00,QUERU,NTODX,3.9443881105408067,3.9087
4107,625.1563,MKPFX,41346.5,2022-10-09 21:42:00,YXTDU,MJGXM,5.801640349853525,5.801640349853525
4108,303.982,MKPFX,28550.0,2022-10-09 21:42:00,HRQLD,NUTZC,6.467613475882672,6.4223
4109,739.637,GJROY,39307.8,2022-10-09 21:42:00,GFKMC,PEXPT,6.933043222844571,6.933043222844571
4110,485.1682,MKPFX,39535.8,2022-10-09 21:42:00,VCEUE,VKUUR,4.505286723705735,4.505286723705735
4111,734.2436,MKPFX,41774.0,2022-10-09 21:42:00,HHUHT,DNDBK,4.184186237172895,4.184186237172895
4112,42.2063,MKPFX,43250.3,2022-10-09 21:42:00,QUERU,OQOLJ,14.830659318639666,14.830659318639666
4113,830.061,MKPFX,40042.15,2022-10-09 21:42:00,FPZNC,VCEUE,5.009706937812828,5.009706937812828
4114,1386.133,GJROY,31127.35,2022-10-09 21:42:00,UXLVW,AWWEE,3.649446329546379,3.5391
4115,1825.882,MKPFX,38730.2,2022-10-09 21:42:00,VCEUE,BKBAJ,3.5771832070035963,3.5771832070035963
4116,342.786,MKPFX,35654.1,2022-10-09 21:42:00,OKWUS,YXTDU,4.111693743650687,4.111693743650687
4117,242.839,MKPFX,13350.0,2022-10-09 22:42:00,NSBMC,AWWEE,3.4942525952336374,3.4942525952336374
4118,763.1864,MKPFX,41227.75,2022-10-09 22:42:00,GLLFQ,PNBXA,5.283349468640654,5.283349468640654
4119,878.5571,GJROY,12921.55,2022-10-09 22:42:00,BKBAJ,AWWEE,2.97058069636346,2.97058069636346
4120,409.447,MKPFX,10886.65,2022-10-09 22:42:00,MJGXM,LFUHN,6.442106314814094,6.442106314814094
4121,496.6047,MKPFX,41518.45,2022-10-09 22:42:00,QUERU,NPCXM,4.113188585656633,4.113188585656633
4122,787.5991,MKPFX,39950.0,2022-10-09 22:42:00,KWGZQ,QWBPO,5.076805090430949,5.076805090430949
4123,451.9445,MKPFX,17150.0,2022-10-09 22:42:00,GLVAR,WMWKO,4.101253806195063,4.101253806195063
4124,785.65,GJROY,41850.0,2022-10-09 22:42:00,NTODX,VCEUE,4.965980354791231,4.9899
4125,535.7291,MKPFX,31465.55,2022-10-09 23:27:00,TXLFD,FKQGG,4.551391093446426,4.551391093446426
4126,465.5437,MKPFX,17590.8,2022-10-09 23:42:00,OKWUS,QWBPO,4.440729108283119,4.440729108283119
4127,1275.061,GJROY,13377.55,2022-10-09 23:42:00,VCEUE,AWWEE,2.6837942677223805,2.5646
4128,603.9565,MKPFX,14300.0,2022-10-09 23:42:00,FPZNC,TXLFD,5.365050760611775,5.365050760611775
4129,2191.227,GJROY,29086.75,2022-10-09 23:42:00,NPCXM,AWWEE,2.9347312575984406,2.9347312575984406
4130,358.2898,MKPFX,20000.0,2022-10-09 23:42:00,YXTDU,TVZUE,6.039700456632689,6.039700456632689
4131,299.4875,MKPFX,42140.7,2022-10-09 23:42:00,UKWZA,PKGHG,5.467963738060603,5.467963738060603
4132,1248.9572,MKPFX,36458.75,2022-10-09 23:42:00,UKWZA,AWWEE,2.3751792075515334,2.3751792075515334
4133,229.4801,MKPFX,15080.9,2022-10-09 23:46:16,VCEUE,OMSVL,3.8830994187178023,3.8830994187178023
4134,81.482,MKPFX,37586.4,2022-10-10 00:12:00,PEXPT,OQOLJ,10.733310289415758,10.733310289415758
4135,1795.6131,MKPFX,14878.55,2022-10-10 00:42:00,XNCMK,AWWEE,2.07304317305724,2.07304317305724
4136,1248.9572,MKPFX,32971.3,2022-10-10 00:42:00,UKWZA,AWWEE,2.3751792075515334,2.3751792075515334
4137,1603.0438,MKPFX,42515.0,2022-10-10 00:42:00,AVEJW,AWWEE,4.017436832709809,4.017436832709809
4138,296.684,MKPFX,23800.0,2022-10-10 01:27:00,OMUOI,MJGXM,4.40764027599893,4.3862
4139,342.786,MKPFX,26184.5,2022-10-10 01:42:00,OKWUS,YXTDU,4.27069689121027,4.27069689121027
4140,1260.643,MKPFX,41731.25,2022-10-10 01:42:00,VCEUE,AWWEE,2.1794556730448846,2.1794556730448846
4141,1919.688,MKPFX,39950.0,2022-10-10 01:42:00,JESUD,BKBAJ,3.676764832454653,3.676764832454653
4142,1352.313,GJROY,40652.05,2022-10-10 01:42:00,VCEUE,RONUZ,2.4273311169481633,2.4273311169481633
4143,289.297,MKPFX,40900.0,2022-10-10 01:42:00,JESUD,NTQBJ,7.235862291207923,7.235862291207923
4144,461.69,MKPFX,39950.0,2022-10-10 01:42:00,JESUD,RCDSS,5.424645913692505,5.424645913692505
4145,109.695,MKPFX,33300.0,2022-10-10 02:42:00,PEXPT,QGHCU,12.084987503459757,10.996
4146,483.406,MKPFX,16829.85,2022-10-10 03:41:00,RPJIS,GLLFQ,2.6570241745396164,2.564
4147,260.194,MKPFX,17787.45,2022-10-10 03:41:00,NTODX,GRIOF,8.425472808401409,8.744
4148,260.194,MKPFX,14305.7,2022-10-10 03:41:00,NTODX,GRIOF,8.425472808401409,8.744
4149,220.322,MKPFX,6069.2,2022-10-10 03:42:00,VCEUE,DNDBK,4.541429763954089,4.4195
4150,435.346,MKPFX,16310.2,2022-10-10 03:42:00,VCEUE,IAZJQ,2.1606148702113948,2.1606148702113948
4151,231.002,MKPFX,13632.15,2022-10-10 03:42:00,VCEUE,OUHDS,5.704618228412369,5.704618228412369
4152,292.323,MKPFX,13909.55,2022-10-10 03:42:00,VCEUE,VJBFX,6.514401775583556,7.2332
4153,255.922,MKPFX,10037.35,2022-10-10 03:42:00,VCEUE,DNDBK,4.180192701895939,4.180192701895939
4154,230.824,MKPFX,11991.5,2022-10-10 03:42:00,VCEUE,DNDBK,4.34201574965215,4.2202
4155,310.3455,MKPFX,14822.5,2022-10-10 03:42:00,VCEUE,VJBFX,6.48051249447439,6.8157
4156,323.651,MKPFX,14078.65,2022-10-10 03:42:00,OMUOI,PNBXA,4.918020242373828,4.918020242373828
4157,158.111,MKPFX,16354.85,2022-10-10 03:42:00,MJGXM,HHUHT,5.9259929786985,5.881
4158,343.409,MKPFX,15400.1,2022-10-10 03:42:00,MJGXM,RCDSS,3.150321298916956,3.0816
4159,210.71,MKPFX,16969.5,2022-10-10 03:42:00,MJGXM,NMNUX,4.674902416507438,4.8887
4160,199.496,MKPFX,16113.55,2022-10-10 03:42:00,MJGXM,HHUHT,5.654363480703397,5.1608
4161,281.732,MKPFX,15079.0,2022-10-10 03:42:00,VRVHM,HECXW,4.836316381945439,4.836316381945439
4162,370.287,MKPFX,7066.7,2022-10-10 03:42:00,YXTDU,NTODX,4.230325806883229,4.230325806883229
4163,115.124,MKPFX,13882.0,2022-10-10 03:42:00,OMUOI,NPCXM,7.833249351573121,7.833249351573121
4164,226.997,MKPFX,9148.15,2022-10-10 03:42:00,VCEUE,DNDBK,4.764518308080361,4.2907
4165,286.36,MKPFX,14349.4,2022-10-10 03:42:00,VCEUE,KWGZQ,5.996889483350086,5.996889483350086
4166,556.119,MKPFX,14958.35,2022-10-10 03:42:00,VCEUE,GKKOS,2.1658216095187908,2.0538
4167,210.71,MKPFX,20152.95,2022-10-10 03:42:00,SZJLZ,NTODX,5.096747605959611,5.096747605959611
4168,117.705,MKPFX,13940.9,2022-10-10 03:42:00,EEEAA,NTODX,6.986816793432976,6.937
4169,117.705,MKPFX,11278.05,2022-10-10 03:42:00,EEEAA,NTODX,6.986816793432976,6.937
4170,208.218,MKPFX,10425.9,2022-10-10 03:42:00,EPXAM,NTODX,5.824208943863837,5.824208943863837
4171,215.338,MKPFX,11154.55,2022-10-10 03:42:00,VCEUE,DNDBK,5.529857545975075,5.529857545975075
4172,323.384,MKPFX,14322.8,2022-10-10 03:42:00,HRQLD,HTFOW,5.810856061022966,5.2845
4173,229.133,MKPFX,14699.95,2022-10-10 03:42:00,HRQLD,NSBMC,5.568866063392929,5.568866063392929
4174,214.537,MKPFX,14650.55,2022-10-10 03:42:00,VCEUE,OMSVL,3.9244059070852746,3.9244059070852746
4175,373.669,MKPFX,13389.9,2022-10-10 03:42:00,HRQLD,OCJCF,4.911601951289823,4.911601951289823
4176,70.268,MKPFX,6789.3,2022-10-10 03:42:00,QGHCU,QUERU,9.055984723495454,9.064
4177,301.579,MKPFX,14374.1,2022-10-10 03:42:00,HRQLD,KMMBI,5.125531159344725,5.125531159344725
4178,248.891,MKPFX,15866.55,2022-10-10 03:42:00,VCEUE,OMSVL,3.5563469361644082,3.546
4179,241.415,MKPFX,8048.05,2022-10-10 03:42:00,VCEUE,DNDBK,4.060068736337279,4.060068736337279
4180,243.551,MKPFX,15163.55,2022-10-10 03:42:00,VCEUE,OMSVL,3.9353986312217257,3.981
4181,284.7135,MKPFX,15652.8,2022-10-10 03:42:00,VCEUE,TXLFD,5.684409930977724,5.7115
4182,359.9007,MKPFX,14287.65,2022-10-10 03:42:00,VCEUE,IAZJQ,2.36542034690211,2.1927
4183,275.413,MKPFX,16129.7,2022-10-10 03:42:00,HRQLD,KMMBI,5.318436040900163,5.3128
4184,186.413,MKPFX,14552.7,2022-10-10 03:43:00,VRVHM,HECXW,7.186200704202184,7.186200704202184
4185,326.41,MKPFX,14517.55,2022-10-10 03:43:00,MJGXM,RCDSS,3.164038645351987,3.1166
4186,199.496,MKPFX,14592.6,2022-10-10 03:43:00,MJGXM,HHUHT,5.654363480703397,5.1608
4187,260.372,MKPFX,9928.1,2022-10-10 03:43:00,XNCMK,SQSHO,4.758964757317906,4.6811
4188,263.0687,MKPFX,40900.0,2022-10-10 04:42:00,OKWUS,YFPKE,6.778352853052682,6.778352853052682
4189,241.86,MKPFX,14338.95,2022-10-10 08:03:49,VCEUE,OMSVL,3.6709105439734744,3.6709105439734744
4190,521.7205,MKPFX,15660.4,2022-10-10 08:42:00,YXTDU,MJGXM,4.4470730095867514,4.4470730095867514
4191,391.6559,MKPFX,15660.4,2022-10-10 08:42:00,YXTDU,QUERU,8.755349233012156,8.755349233012156
4192,391.6559,MKPFX,13427.9,2022-10-10 08:42:00,YXTDU,QUERU,8.860462594206956,8.860462594206956
4193,1514.7558,MKPFX,40425.0,2022-10-10 08:42:00,IAZJQ,NWGSX,3.08785762963606,3.08785762963606
4194,1514.7558,MKPFX,40425.0,2022-10-10 08:42:00,IAZJQ,NWGSX,3.08785762963606,3.08785762963606
4195,789.7173,MKPFX,37100.0,2022-10-10 08:42:00,MJJOV,PEXPT,6.619608937985426,6.619608937985426
4196,789.7173,MKPFX,37100.0,2022-10-10 08:42:00,MJJOV,PEXPT,6.619608937985426,6.619608937985426
4197,1089.14,MKPFX,32890.55,2022-10-10 08:42:00,QWBPO,DLGVW,2.864507302632293,2.864507302632293
4198,789.7173,MKPFX,37100.0,2022-10-10 08:42:00,MJJOV,PEXPT,6.619608937985426,6.619608937985426
4199,418.5339,MKPFX,26479.0,2022-10-10 08:42:00,RUEXZ,VCEUE,4.713733588026767,4.713733588026767
4200,516.158,MKPFX,11122.25,2022-10-10 08:42:00,RCDSS,HHUHT,6.594875582018326,6.594875582018326
4201,1670.7728,MKPFX,19071.85,2022-10-10 08:42:00,LKTOK,BKBAJ,4.068500280043521,4.068500280043521
4202,714.5301,KFEGT,40900.0,2022-10-10 08:42:00,MJGXM,WZUHV,3.482400639433107,3.6568
4203,336.9476,MKPFX,19050.0,2022-10-10 08:42:00,QWBPO,NPCXM,5.307761538703335,5.307761538703335
4204,347.6721,MKPFX,7175.0,2022-10-10 08:42:00,JESUD,OKPES,5.386093898055019,5.386093898055019
4205,1539.4265,MKPFX,8142.1,2022-10-10 08:42:00,NTODX,KMMBI,3.9673476377013173,3.9673476377013173
4206,347.6721,MKPFX,7175.0,2022-10-10 08:42:00,JESUD,OKPES,5.386093898055019,5.386093898055019
4207,347.6721,MKPFX,7175.0,2022-10-10 08:42:00,JESUD,OKPES,5.386093898055019,5.386093898055019
4208,463.559,MKPFX,39950.0,2022-10-10 08:42:00,IAZJQ,OUHDS,5.609465372787179,5.609465372787179
4209,463.559,MKPFX,39950.0,2022-10-10 08:42:00,IAZJQ,OUHDS,5.609465372787179,5.609465372787179
4210,860.944,MKPFX,39533.9,2022-10-10 08:42:00,LFUHN,IUNUS,2.6547028743432657,2.6547028743432657
4211,302.2821,MKPFX,5750.0,2022-10-10 08:42:00,YFPKE,OQOLJ,4.119680156217383,4.119680156217383
4212,844.1319,MKPFX,42293.65,2022-10-10 08:42:00,LFUHN,HECXW,2.407657026538686,2.407657026538686
4213,577.568,MKPFX,42097.0,2022-10-10 08:42:00,LFUHN,VJBFX,2.406525708044776,2.406525708044776
4214,299.5053,MKPFX,11244.8,2022-10-10 08:42:00,NTODX,NTQBJ,7.073205619239941,7.073205619239941
4215,1090.7331,MKPFX,11257.15,2022-10-10 08:42:00,NTODX,LFUHN,6.329593160178851,6.329593160178851
4216,1080.774,MKPFX,8899.25,2022-10-10 08:42:00,NTODX,LFUHN,6.111315490841492,6.111315490841492
4217,1073.4849,MKPFX,8337.8,2022-10-10 08:42:00,NTODX,LFUHN,6.188490227773311,6.188490227773311
4218,794.5945,MKPFX,41069.1,2022-10-10 08:42:00,NFSLJ,DNDBK,3.7949530220430616,3.7949530220430616
4219,857.473,MKPFX,40425.0,2022-10-10 08:42:00,OMSVL,DUXGP,5.313554583670601,5.313554583670601
4220,347.6721,MKPFX,7175.0,2022-10-10 08:42:00,JESUD,OKPES,5.386093898055019,5.386093898055019
4221,1248.9751,MKPFX,40425.0,2022-10-10 08:42:00,OMSVL,YXTDU,4.406705096888717,4.406705096888717
4222,37.0087,MKPFX,9550.0,2022-10-10 08:42:00,QGHCU,PEXPT,16.571854070124765,16.571854070124765
4223,1073.6095,MKPFX,40425.0,2022-10-10 08:42:00,OMSVL,CTJQI,3.123139046108541,3.123139046108541
4224,179.2307,KFEGT,44700.0,2022-10-10 08:42:00,CFBLH,YPKAJ,5.664760233486556,4.5179
4225,959.0754,MKPFX,40482.95,2022-10-10 08:42:00,TXLFD,UKOGN,5.590485667116217,5.590485667116217
4226,866.9515,MKPFX,40482.95,2022-10-10 08:42:00,TXLFD,NPCXM,4.194175122743567,4.194175122743567
4227,797.1577,MKPFX,38994.3,2022-10-10 08:42:00,JHFLR,BFHYB,4.361620153832931,4.361620153832931
4228,1787.8345,MKPFX,26384.0,2022-10-10 08:42:00,AWWEE,NTODX,4.666149697834578,4.666149697834578
4229,748.715,MKPFX,39950.0,2022-10-10 08:42:00,LFUHN,EKGTE,2.0615130949664278,2.0396
4230,353.4037,MKPFX,39560.5,2022-10-10 08:42:00,QWBPO,JESUD,5.143144115408198,5.143144115408198
4231,748.715,MKPFX,39950.0,2022-10-10 08:42:00,LFUHN,EKGTE,2.0615130949664278,2.0396
4232,694.1402,MKPFX,41850.0,2022-10-10 08:42:00,AQUVM,DRRUD,3.853481283174956,3.853481283174956
4233,274.5942,MKPFX,39950.0,2022-10-10 08:42:00,OUHDS,UKWZA,3.125564371075099,3.125564371075099
4234,752.097,MKPFX,40909.5,2022-10-10 08:42:00,JESUD,FYCWC,4.927850110437263,4.927850110437263
4235,620.0032,MKPFX,18100.0,2022-10-10 08:42:00,LFUHN,NPCXM,2.0246015817476417,2.1062
4236,269.0495,MKPFX,23800.0,2022-10-10 08:42:00,DKNNO,NPCXM,4.61507928625813,4.61507928625813
4237,376.6327,MKPFX,33300.0,2022-10-10 08:42:00,NNJFK,QAHLZ,4.481447924623885,4.1952
4238,650.192,MKPFX,39950.0,2022-10-10 08:42:00,QGHCU,EKGTE,2.5847249525821736,2.41
4239,782.535,MKPFX,40425.0,2022-10-10 08:42:00,OMSVL,MJJOV,2.6023198432338766,2.6023198432338766
4240,1020.966,GJROY,31352.5,2022-10-10 08:42:00,DNDBK,QWBPO,3.889721025160596,3.889721025160596
4241,181.9897,KFEGT,43275.0,2022-10-10 08:42:00,NPCXM,CXAKM,4.622099493351003,4.622099493351003
4242,530.3357,MKPFX,19050.0,2022-10-10 08:42:00,MJGXM,URQTI,5.552667682990836,5.552667682990836
4243,917.5303,MKPFX,20000.0,2022-10-10 08:42:00,MJGXM,ZSZDM,5.295641766010253,5.295641766010253
4244,546.774,MKPFX,41850.0,2022-10-10 08:42:00,XNCMK,VCEUE,5.511834908208943,5.3713
4245,546.774,MKPFX,41850.0,2022-10-10 08:42:00,XNCMK,VCEUE,5.511834908208943,5.3713
4246,546.774,MKPFX,41850.0,2022-10-10 08:42:00,XNCMK,VCEUE,5.511834908208943,5.3713
4247,546.774,MKPFX,41850.0,2022-10-10 08:42:00,XNCMK,VCEUE,5.511834908208943,5.3713
4248,181.9897,KFEGT,43275.0,2022-10-10 08:42:00,NPCXM,CXAKM,4.622099493351003,4.622099493351003
4249,458.664,MKPFX,7591.1,2022-10-10 08:42:00,GRIOF,QUERU,5.950623674912148,5.950623674912148
4250,1914.517,MKPFX,19192.5,2022-10-10 08:42:00,HRQLD,CTJQI,5.390679763963045,5.390679763963045
4251,1914.517,MKPFX,16512.55,2022-10-10 08:42:00,HRQLD,CTJQI,5.390679763963045,5.390679763963045
4252,363.0869,MKPFX,30450.0,2022-10-10 08:42:00,ZYKLC,JHFLR,4.125831632961906,4.125831632961906
4253,1159.2275,MKPFX,40482.95,2022-10-10 08:42:00,NSBMC,OMSVL,4.082378603507379,4.082378603507379
4254,469.8335,MKPFX,38994.3,2022-10-10 08:42:00,AQUVM,LFUHN,5.646920353443065,5.3796
4255,1094.6669,MKPFX,38994.3,2022-10-10 08:42:00,QGHCU,UOIXN,3.402004802588023,3.402004802588023
4256,141.379,MKPFX,28550.0,2022-10-10 08:42:00,QGHCU,OIANS,9.971276521677508,10.2793
4257,627.764,MKPFX,33300.0,2022-10-10 08:42:00,PEXPT,NTODX,3.8150967109183878,3.3804
4258,630.0602,MKPFX,42384.85,2022-10-10 08:42:00,LFUHN,VJBFX,2.5172925137045388,2.5172925137045388
4259,160.8522,MKPFX,32350.0,2022-10-10 08:42:00,OQOLJ,QGHCU,7.937590831628235,7.5418
4260,412.8557,KFEGT,40900.0,2022-10-10 08:42:00,RCDSS,AQUVM,6.167336507591941,6.167336507591941
4261,412.8557,KFEGT,39950.0,2022-10-10 08:42:00,RCDSS,AQUVM,6.3378867344544325,6.3378867344544325
4262,682.143,MKPFX,41639.1,2022-10-10 08:42:00,LFUHN,VJBFX,2.622212828893453,2.622212828893453
4263,642.538,MKPFX,41247.7,2022-10-10 08:42:00,LFUHN,VJBFX,2.448712712931349,2.448712712931349
4264,414.253,MKPFX,22536.5,2022-10-10 08:42:00,RCDSS,FPZNC,3.513692581655043,3.513692581655043
4265,1011.3718,MKPFX,15269.0,2022-10-10 08:42:00,RCDSS,ZSLFG,6.507999075862872,6.507999075862872
4266,354.7298,MKPFX,33034.0,2022-10-10 08:42:00,GLVAR,HRQLD,3.1262432377754243,3.1262432377754243
4267,1002.2315,MKPFX,18603.5,2022-10-10 08:42:00,XNCMK,ZSLFG,5.8291677719098285,5.8291677719098285
4268,252.0594,GJROY,34335.5,2022-10-10 08:42:00,QCLHO,QWBPO,5.124866548435474,5.124866548435474
4269,582.3117,MKPFX,39858.8,2022-10-10 08:42:00,XNCMK,OQOLJ,6.617622625486872,6.617622625486872
4270,606.2438,MKPFX,11139.35,2022-10-10 08:42:00,YXTDU,OIANS,8.884503679692893,8.884503679692893
4271,700.032,MKPFX,14300.0,2022-10-10 08:42:00,UKWZA,ZSLFG,5.685223082965599,5.685223082965599
4272,432.231,MKPFX,22536.5,2022-10-10 08:42:00,RCDSS,FPZNC,4.06843105180467,4.0541
4273,432.231,MKPFX,22536.5,2022-10-10 08:42:00,RCDSS,FPZNC,4.06843105180467,4.0541
4274,336.9476,MKPFX,19050.0,2022-10-10 08:42:00,QWBPO,NPCXM,5.307761538703335,5.307761538703335
4275,432.231,MKPFX,22536.5,2022-10-10 08:42:00,RCDSS,FPZNC,4.06843105180467,4.0541
4276,354.7298,MKPFX,33034.0,2022-10-10 08:42:00,GLVAR,HRQLD,3.1262432377754243,3.1262432377754243
4277,703.9124,KFEGT,42515.0,2022-10-10 08:42:00,UKWZA,MJGXM,3.8867463020385684,3.8867463020385684
4278,376.6327,MKPFX,33300.0,2022-10-10 08:42:00,NNJFK,QAHLZ,4.481447924623885,4.1952
4279,145.473,GJROY,17150.0,2022-10-10 08:42:00,QGHCU,OIANS,10.43657146539444,10.5491
4280,753.8058,KFEGT,39950.0,2022-10-10 08:42:00,UKWZA,MJGXM,2.7963252299664356,2.7963252299664356
4281,496.3377,MKPFX,17552.8,2022-10-10 08:42:00,RUEXZ,NPCXM,5.8209620572935155,5.8209620572935155
4282,715.7405,MKPFX,39950.0,2022-10-10 08:42:00,MJJOV,JHFLR,3.345124828899218,3.345124828899218
4283,715.7405,MKPFX,39950.0,2022-10-10 08:42:00,MJJOV,JHFLR,3.345124828899218,3.345124828899218
4284,522.8063,MKPFX,19050.0,2022-10-10 08:42:00,DUXGP,IZYJN,6.377161177737024,6.377161177737024
4285,806.0132,MKPFX,12933.9,2022-10-10 08:42:00,RCDSS,OKWUS,4.431406139298875,4.4587
4286,806.0132,MKPFX,12933.9,2022-10-10 08:42:00,RCDSS,OKWUS,4.431406139298875,4.4587
4287,348.482,MKPFX,39864.5,2022-10-10 08:42:00,DNDBK,IAZJQ,2.105059292380539,2.105059292380539
4288,893.8028,MKPFX,23800.0,2022-10-10 08:42:00,ZYKLC,JESUD,3.110272162033629,3.110272162033629
4289,231.091,MKPFX,14300.0,2022-10-10 08:42:00,VFWTB,JESUD,4.178373598635016,4.2154
4290,389.511,MKPFX,28854.0,2022-10-10 08:42:00,NUTZC,HRQLD,4.198350022942002,4.198350022942002
4291,759.1191,MKPFX,8377.7,2022-10-10 08:42:00,QUERU,MJGXM,4.200384409191332,4.200384409191332
4292,806.0132,MKPFX,12933.9,2022-10-10 08:42:00,RCDSS,OKWUS,4.431406139298875,4.4587
4293,742.1201,MKPFX,17007.5,2022-10-10 08:42:00,XNCMK,QGHCU,6.721153031511058,6.721153031511058
4294,347.414,KFEGT,9545.25,2022-10-10 08:42:00,EJLNQ,HBILN,3.6404139568412877,3.6404139568412877
4295,572.1746,MKPFX,23429.5,2022-10-10 08:42:00,OMUOI,LFUHN,6.372380885440796,6.372380885440796
4296,1921.7439,MKPFX,9550.0,2022-10-10 08:42:00,KMMBI,PNBXA,3.745904735412235,3.574
4297,135.238,MKPFX,41069.1,2022-10-10 08:42:00,NFSLJ,NTODX,4.947039178170887,4.773
4298,346.9423,GJROY,19050.0,2022-10-10 08:42:00,NSBMC,RONUZ,4.383741381838597,4.4583
4299,46.3537,KFEGT,43275.0,2022-10-10 08:42:00,LHDSM,LHDSM,21.006263355549173,15.2402
4300,538.2211,MKPFX,38050.0,2022-10-10 08:42:00,RMBXT,IZYJN,5.107343554532327,4.8315
4301,135.238,MKPFX,41069.1,2022-10-10 08:42:00,NFSLJ,NTODX,4.947039178170887,4.773
4302,716.1143,MKPFX,34201.55,2022-10-10 08:42:00,QWBPO,HHUHT,7.4535796173178,7.4535796173178
4303,54.07,MKPFX,35200.0,2022-10-10 08:42:00,UOIXN,UOIXN,11.788039078775771,11.6825
4304,173.063,MKPFX,25956.5,2022-10-10 08:42:00,NFSLJ,JESUD,5.51602692130329,5.51602692130329
4305,181.2777,MKPFX,10500.0,2022-10-10 08:42:00,EEEAA,JESUD,6.592076622350058,6.592076622350058
4306,269.5123,MKPFX,23800.0,2022-10-10 08:42:00,DUXGP,HQWLT,5.669800803424617,5.669800803424617
4307,545.1275,MKPFX,40425.0,2022-10-10 08:42:00,DNDBK,WWRQI,5.144705553794417,5.144705553794417
4308,299.0959,MKPFX,25890.0,2022-10-10 08:42:00,WZUHV,OKPES,4.674504281537013,4.674504281537013
4309,452.2649,MKPFX,38994.3,2022-10-10 08:42:00,JHFLR,DKNNO,5.689290660534143,5.689290660534143
4310,792.859,MKPFX,5299.7,2022-10-10 08:42:00,CXAKM,OIANS,5.137537197214378,5.137537197214378
4311,1382.4751,MKPFX,7699.4,2022-10-10 08:42:00,WPEEG,OIANS,3.7025304954706844,3.7025304954706844
4312,1922.447,MKPFX,9550.0,2022-10-10 08:42:00,PNBXA,KMMBI,3.3075477636876407,3.337
4313,636.7886,MKPFX,38050.0,2022-10-10 08:42:00,QCLHO,QGIHN,6.767809483940669,6.767809483940669
4314,532.712,MKPFX,40042.15,2022-10-10 08:42:00,FPZNC,OMUOI,5.8204043834224946,5.8204043834224946
4315,982.162,KFEGT,42800.0,2022-10-10 08:42:00,UKWZA,CBZDP,4.263123032813655,4.263123032813655
4316,787.4834,MKPFX,5837.4,2022-10-10 08:42:00,WPEEG,GRIOF,4.1209963043830555,4.1209963043830555
4317,703.948,MKPFX,39608.0,2022-10-10 08:42:00,DNDBK,MJGXM,4.429940464138572,4.429940464138572
4318,703.948,MKPFX,39608.0,2022-10-10 08:42:00,DNDBK,MJGXM,4.429940464138572,4.429940464138572
4319,703.948,MKPFX,39608.0,2022-10-10 08:42:00,DNDBK,MJGXM,4.429940464138572,4.429940464138572
4320,606.938,MKPFX,23011.5,2022-10-10 08:42:00,QWBPO,UOIXN,4.51033485389711,4.8407
4321,396.453,MKPFX,31039.95,2022-10-10 08:42:00,QWBPO,MJJOV,3.6192236711051846,3.6192236711051846
4322,573.7499,MKPFX,39950.0,2022-10-10 08:42:00,PEXPT,HBILN,3.599155633651197,3.6977
4323,31.998,MKPFX,37100.95,2022-10-10 08:42:00,HRQLD,HRQLD,27.118501815419062,27.118501815419062
4324,649.302,MKPFX,41850.0,2022-10-10 08:42:00,OQOLJ,GFKMC,3.50298498199287,3.2686
4325,317.599,GJROY,14300.0,2022-10-10 08:42:00,PEXPT,PNBXA,6.52770105232888,6.9173
4326,125.9731,MKPFX,38994.3,2022-10-10 08:42:00,TXLFD,KWGZQ,10.011485490278115,10.011485490278115
4327,636.7886,MKPFX,38050.0,2022-10-10 08:42:00,QCLHO,QGIHN,6.767809483940669,6.767809483940669
4328,30.752,MKPFX,18826.75,2022-10-10 08:42:00,HRQLD,HRQLD,24.50351962107966,24.50351962107966
4329,162.116,MKPFX,41058.65,2022-10-10 09:42:00,FPZNC,NTODX,5.502346482955199,5.502346482955199
4330,636.3436,MKPFX,7290.3299,2022-10-10 10:12:00,XNCMK,OKWUS,6.668651870732421,6.668651870732421
4331,544.905,MKPFX,8148.75,2022-10-10 10:42:00,CBZDP,NTODX,3.126409929827572,3.126409929827572
4332,106.224,MKPFX,23684.1,2022-10-10 10:42:00,OQOLJ,QUERU,7.3256074503325515,7.3256074503325515
4333,635.1777,MKPFX,4903.4549,2022-10-10 11:12:00,XNCMK,LFUHN,6.651089777091813,6.651089777091813
4334,742.574,MKPFX,11122.25,2022-10-10 11:42:00,GLLFQ,PEXPT,5.35825253358294,5.35825253358294
